location_id,location_name,location_country,owner,sensor_id,sensor_name,parameter_name,parameter_units,parameter_display_name,value,latitude,longitude,last_updated,sysDate
5598,"Sector - 125, Noida, UP - UPPCB",India,Uttar Pradesh Pollution Control Board,12235186,pm10 µg/m³,pm10,µg/m³,PM10,177.0,28.5447608,77.3231257,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5598,"Sector - 125, Noida, UP - UPPCB",India,Uttar Pradesh Pollution Control Board,12235187,pm25 µg/m³,pm25,µg/m³,PM2.5,35.0,28.5447608,77.3231257,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5598,"Sector - 125, Noida, UP - UPPCB",India,Uttar Pradesh Pollution Control Board,12235188,relativehumidity %,relativehumidity,%,RH,67.0,28.5447608,77.3231257,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5598,"Sector - 125, Noida, UP - UPPCB",India,Uttar Pradesh Pollution Control Board,12235189,so2 ppb,so2,ppb,SO₂,14.5,28.5447608,77.3231257,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5598,"Sector - 125, Noida, UP - UPPCB",India,Uttar Pradesh Pollution Control Board,12235190,temperature c,temperature,c,Temperature (C),35.6,28.5447608,77.3231257,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,14909,co µg/m³,co,µg/m³,CO mass,1390.0,28.6573814,77.1585447,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,12234685,co ppb,co,ppb,CO,0.0,28.6573814,77.1585447,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,12234686,no ppb,no,ppb,NO,1.0086,28.6573814,77.1585447,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,12234687,no2 ppb,no2,ppb,NO₂,22.578799999999998,28.6573814,77.1585447,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,14902,no2 µg/m³,no2,µg/m³,NO₂ mass,24.0,28.6573814,77.1585447,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,2007703,o3 ppm,o3,ppm,O₃,0.01087,28.6573814,77.1585447,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,14889,o3 µg/m³,o3,µg/m³,O₃ mass,14.59,28.6573814,77.1585447,2022-06-22T02:15:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,12234688,o3 µg/m³,o3,µg/m³,O₃ mass,109.3876,28.6573814,77.1585447,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,12234689,pm10 µg/m³,pm10,µg/m³,PM10,144.4,28.6573814,77.1585447,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,14886,pm10 µg/m³,pm10,µg/m³,PM10,235.44,28.6573814,77.1585447,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,12234690,pm25 µg/m³,pm25,µg/m³,PM2.5,32.0,28.6573814,77.1585447,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5610,"North Campus, DU, Delhi - IMD",India,India Meteorological Department,14860,pm25 µg/m³,pm25,µg/m³,PM2.5,147.6,28.6573814,77.1585447,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234748,co ppb,co,ppb,CO,0.787,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,17782,co µg/m³,co,µg/m³,CO mass,1450.0,28.628624,77.24106,2020-01-20T07:15:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234749,no ppb,no,ppb,NO,21.7,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234750,no2 ppb,no2,ppb,NO₂,65.9,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,14866,no2 µg/m³,no2,µg/m³,NO₂ mass,22.17,28.628624,77.24106,2020-01-20T07:15:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234751,o3 µg/m³,o3,µg/m³,O₃ mass,48.7,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,17785,o3 µg/m³,o3,µg/m³,O₃ mass,28.7,28.628624,77.24106,2020-01-20T07:15:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234752,pm10 µg/m³,pm10,µg/m³,PM10,107.0,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,14869,pm10 µg/m³,pm10,µg/m³,PM10,209.0,28.628624,77.24106,2020-01-20T07:15:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234753,pm25 µg/m³,pm25,µg/m³,PM2.5,29.0,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,14878,pm25 µg/m³,pm25,µg/m³,PM2.5,162.0,28.628624,77.24106,2020-01-20T07:15:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,12234754,so2 ppb,so2,ppb,SO₂,3.0,28.628624,77.24106,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5613,"ITO, New Delhi - CPCB",India,Central Pollution Control Board,17781,so2 µg/m³,so2,µg/m³,SO₂ mass,11.16,28.628624,77.24106,2020-01-20T07:15:00Z,2025-09-21 15:13:56.717949
5617,"Sector- 16A, Faridabad - HSPCB",India,Unknown Governmental Organization,17865,co µg/m³,co,µg/m³,CO mass,0.0,28.4088421,77.3099081,2022-02-06T14:45:00Z,2025-09-21 15:13:56.717949
5617,"Sector- 16A, Faridabad - HSPCB",India,Unknown Governmental Organization,14887,no2 µg/m³,no2,µg/m³,NO₂ mass,18.99,28.4088421,77.3099081,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5617,"Sector- 16A, Faridabad - HSPCB",India,Unknown Governmental Organization,15229,o3 µg/m³,o3,µg/m³,O₃ mass,16.86,28.4088421,77.3099081,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5617,"Sector- 16A, Faridabad - HSPCB",India,Unknown Governmental Organization,17547,pm10 µg/m³,pm10,µg/m³,PM10,634.0,28.4088421,77.3099081,2018-11-08T16:30:00Z,2025-09-21 15:13:56.717949
5617,"Sector- 16A, Faridabad - HSPCB",India,Unknown Governmental Organization,14930,pm25 µg/m³,pm25,µg/m³,PM2.5,240.0,28.4088421,77.3099081,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5617,"Sector- 16A, Faridabad - HSPCB",India,Unknown Governmental Organization,15107,so2 µg/m³,so2,µg/m³,SO₂ mass,22.27,28.4088421,77.3099081,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,14933,co µg/m³,co,µg/m³,CO mass,1900.0,28.7500499,77.1112615,2022-10-31T01:45:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234755,co ppb,co,ppb,CO,0.46,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234756,no ppb,no,ppb,NO,20.4,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234757,no2 ppb,no2,ppb,NO₂,45.58,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,14941,no2 µg/m³,no2,µg/m³,NO₂ mass,40.8,28.7500499,77.1112615,2022-10-31T01:45:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234758,o3 µg/m³,o3,µg/m³,O₃ mass,19.48,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,14949,o3 µg/m³,o3,µg/m³,O₃ mass,14.3,28.7500499,77.1112615,2022-10-31T01:45:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234759,pm10 µg/m³,pm10,µg/m³,PM10,134.68,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,14974,pm10 µg/m³,pm10,µg/m³,PM10,379.0,28.7500499,77.1112615,2022-10-31T01:45:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234760,pm25 µg/m³,pm25,µg/m³,PM2.5,25.63,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,14985,pm25 µg/m³,pm25,µg/m³,PM2.5,217.0,28.7500499,77.1112615,2022-10-31T01:45:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234761,relativehumidity %,relativehumidity,%,RH,71.15,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234762,so2 ppb,so2,ppb,SO₂,34.76,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,17766,so2 µg/m³,so2,µg/m³,SO₂ mass,14.3,28.7500499,77.1112615,2022-10-31T01:45:00Z,2025-09-21 15:13:56.717949
5626,"DTU, New Delhi - CPCB",India,Central Pollution Control Board,12234763,temperature c,temperature,c,Temperature (C),31.8,28.7500499,77.1112615,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,15098,co µg/m³,co,µg/m³,CO mass,960.0,28.5512005,77.2735737,2022-10-31T01:15:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,12234673,co ppb,co,ppb,CO,2.32,28.5512005,77.2735737,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,12234674,no ppb,no,ppb,NO,18.82,28.5512005,77.2735737,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,12234675,no2 ppb,no2,ppb,NO₂,37.34,28.5512005,77.2735737,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,15082,no2 µg/m³,no2,µg/m³,NO₂ mass,3.52,28.5512005,77.2735737,2022-10-31T01:15:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,12234676,o3 µg/m³,o3,µg/m³,O₃ mass,51.5,28.5512005,77.2735737,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,15063,o3 µg/m³,o3,µg/m³,O₃ mass,28.31,28.5512005,77.2735737,2022-10-31T01:15:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,12234677,pm10 µg/m³,pm10,µg/m³,PM10,200.31,28.5512005,77.2735737,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,14946,pm10 µg/m³,pm10,µg/m³,PM10,345.82,28.5512005,77.2735737,2022-10-31T01:15:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,14935,pm25 µg/m³,pm25,µg/m³,PM2.5,224.72,28.5512005,77.2735737,2022-10-31T01:15:00Z,2025-09-21 15:13:56.717949
5627,"CRRI Mathura Road, New Delhi - IMD",India,India Meteorological Department,12234678,pm25 µg/m³,pm25,µg/m³,PM2.5,49.36,28.5512005,77.2735737,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234721,co ppb,co,ppb,CO,1.187,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,15119,co µg/m³,co,µg/m³,CO mass,2410.0,28.6514781,77.1473105,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234722,no ppb,no,ppb,NO,14.91,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,15053,no2 µg/m³,no2,µg/m³,NO₂ mass,36.5,28.6514781,77.1473105,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234723,no2 ppb,no2,ppb,NO₂,52.3,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234724,o3 µg/m³,o3,µg/m³,O₃ mass,8.11,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,15011,o3 µg/m³,o3,µg/m³,O₃ mass,8.02,28.6514781,77.1473105,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,36210,pm10 µg/m³,pm10,µg/m³,PM10,833.9,28.6514781,77.1473105,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234725,pm10 µg/m³,pm10,µg/m³,PM10,130.0,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234726,pm25 µg/m³,pm25,µg/m³,PM2.5,57.2,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,14959,pm25 µg/m³,pm25,µg/m³,PM2.5,139.2,28.6514781,77.1473105,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234727,relativehumidity %,relativehumidity,%,RH,72.81,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234728,so2 ppb,so2,ppb,SO₂,14.4,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,14952,so2 µg/m³,so2,µg/m³,SO₂ mass,10.3,28.6514781,77.1473105,2022-10-31T02:00:00Z,2025-09-21 15:13:56.717949
5630,"Shadipur, Delhi - CPCB",India,Central Pollution Control Board,12234729,temperature c,temperature,c,Temperature (C),31.17,28.6514781,77.1473105,2025-09-21T12:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,12234709,co ppb,co,ppb,CO,0.39,28.5918245,77.2273074,2025-07-27T14:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,14978,co µg/m³,co,µg/m³,CO mass,1940.0,28.5918245,77.2273074,2022-10-16T10:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,12234710,no ppb,no,ppb,NO,8.36,28.5918245,77.2273074,2025-07-27T14:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,12234711,no2 ppb,no2,ppb,NO₂,6.39,28.5918245,77.2273074,2025-06-12T08:45:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,14980,no2 µg/m³,no2,µg/m³,NO₂ mass,6.96,28.5918245,77.2273074,2022-10-16T10:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,14981,o3 µg/m³,o3,µg/m³,O₃ mass,47.96,28.5918245,77.2273074,2022-10-16T10:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,12234712,o3 µg/m³,o3,µg/m³,O₃ mass,-27.7,28.5918245,77.2273074,2025-07-27T14:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,14983,pm10 µg/m³,pm10,µg/m³,PM10,155.4,28.5918245,77.2273074,2022-10-16T10:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,12234713,pm10 µg/m³,pm10,µg/m³,PM10,63.93,28.5918245,77.2273074,2025-07-27T14:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,14984,pm25 µg/m³,pm25,µg/m³,PM2.5,64.29,28.5918245,77.2273074,2022-10-16T10:15:00Z,2025-09-21 15:13:56.717949
5634,"Lodhi Road, New Delhi - IMD",India,India Meteorological Department,12234714,pm25 µg/m³,pm25,µg/m³,PM2.5,27.34,28.5918245,77.2273074,2025-07-27T14:15:00Z,2025-09-21 15:13:56.717949
5639,"R K Puram, New Delhi - DPCC",India,Unknown Governmental Organization,15008,co µg/m³,co,µg/m³,CO mass,3000.0,28.5646102,77.1670103,2018-05-06T19:30:00Z,2025-09-21 15:13:56.717949
5639,"R K Puram, New Delhi - DPCC",India,Unknown Governmental Organization,15030,no2 µg/m³,no2,µg/m³,NO₂ mass,81.4,28.5646102,77.1670103,2018-05-06T19:30:00Z,2025-09-21 15:13:56.717949
5639,"R K Puram, New Delhi - DPCC",India,Unknown Governmental Organization,15042,o3 µg/m³,o3,µg/m³,O₃ mass,8.7,28.5646102,77.1670103,2018-05-06T19:30:00Z,2025-09-21 15:13:56.717949
5639,"R K Puram, New Delhi - DPCC",India,Unknown Governmental Organization,15059,pm10 µg/m³,pm10,µg/m³,PM10,296.0,28.5646102,77.1670103,2018-05-12T04:45:00Z,2025-09-21 15:13:56.717949
5639,"R K Puram, New Delhi - DPCC",India,Unknown Governmental Organization,15071,pm25 µg/m³,pm25,µg/m³,PM2.5,213.0,28.5646102,77.1670103,2018-05-12T04:45:00Z,2025-09-21 15:13:56.717949
5639,"R K Puram, New Delhi - DPCC",India,Unknown Governmental Organization,15092,so2 µg/m³,so2,µg/m³,SO₂ mass,18.4,28.5646102,77.1670103,2018-05-06T19:30:00Z,2025-09-21 15:13:56.717949
5641,"Mandir Marg, New Delhi - DPCC",India,Unknown Governmental Organization,15028,co µg/m³,co,µg/m³,CO mass,400.0,28.6372688,77.2005604,2018-05-10T07:30:00Z,2025-09-21 15:13:56.717949
5641,"Mandir Marg, New Delhi - DPCC",India,Unknown Governmental Organization,15025,no2 µg/m³,no2,µg/m³,NO₂ mass,26.9,28.6372688,77.2005604,2018-05-10T07:30:00Z,2025-09-21 15:13:56.717949
5641,"Mandir Marg, New Delhi - DPCC",India,Unknown Governmental Organization,15023,o3 µg/m³,o3,µg/m³,O₃ mass,99.0,28.6372688,77.2005604,2018-05-10T07:30:00Z,2025-09-21 15:13:56.717949
5641,"Mandir Marg, New Delhi - DPCC",India,Unknown Governmental Organization,15022,pm10 µg/m³,pm10,µg/m³,PM10,251.0,28.6372688,77.2005604,2018-05-12T04:30:00Z,2025-09-21 15:13:56.717949
5641,"Mandir Marg, New Delhi - DPCC",India,Unknown Governmental Organization,15014,pm25 µg/m³,pm25,µg/m³,PM2.5,134.0,28.6372688,77.2005604,2018-05-12T04:30:00Z,2025-09-21 15:13:56.717949
5641,"Mandir Marg, New Delhi - DPCC",India,Unknown Governmental Organization,15013,so2 µg/m³,so2,µg/m³,SO₂ mass,18.0,28.6372688,77.2005604,2018-05-10T07:30:00Z,2025-09-21 15:13:56.717949
5650,"IGI Airport (T3), Delhi - IMD",India,India Meteorological Department,12234691,co ppb,co,ppb,CO,0.3268783792853355,28.5627763,77.1180053,2025-06-06T08:16:00Z,2025-09-21 15:13:56.717949
5650,"IGI Airport (T3), Delhi - IMD",India,India Meteorological Department,12234692,no ppb,no,ppb,NO,1.9311,28.5627763,77.1180053,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5650,"IGI Airport (T3), Delhi - IMD",India,India Meteorological Department,12234693,no2 ppb,no2,ppb,NO₂,42.093199999999996,28.5627763,77.1180053,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5650,"IGI Airport (T3), Delhi - IMD",India,India Meteorological Department,12234694,o3 µg/m³,o3,µg/m³,O₃ mass,0.588,28.5627763,77.1180053,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5650,"IGI Airport (T3), Delhi - IMD",India,India Meteorological Department,12234695,pm10 µg/m³,pm10,µg/m³,PM10,112.26,28.5627763,77.1180053,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5650,"IGI Airport (T3), Delhi - IMD",India,India Meteorological Department,12234696,pm25 µg/m³,pm25,µg/m³,PM2.5,30.25,28.5627763,77.1180053,2025-09-21T12:00:00Z,2025-09-21 15:13:56.717949
5742,"Patparganj, Delhi - DPCC",India,Unknown Governmental Organization,15498,no2 µg/m³,no2,µg/m³,NO₂ mass,10.3,28.6310495,77.2846218,2018-05-08T06:30:00Z,2025-09-21 15:13:56.717949
5742,"Patparganj, Delhi - DPCC",India,Unknown Governmental Organization,15500,o3 µg/m³,o3,µg/m³,O₃ mass,139.3,28.6310495,77.2846218,2018-05-08T06:30:00Z,2025-09-21 15:13:56.717949
5742,"Patparganj, Delhi - DPCC",India,Unknown Governmental Organization,15628,pm10 µg/m³,pm10,µg/m³,PM10,149.0,28.6310495,77.2846218,2018-05-13T11:30:00Z,2025-09-21 15:13:56.717949
5742,"Patparganj, Delhi - DPCC",India,Unknown Governmental Organization,15629,pm25 µg/m³,pm25,µg/m³,PM2.5,67.0,28.6310495,77.2846218,2018-05-13T11:30:00Z,2025-09-21 15:13:56.717949
5742,"Patparganj, Delhi - DPCC",India,Unknown Governmental Organization,15499,so2 µg/m³,so2,µg/m³,SO₂ mass,6.9,28.6310495,77.2846218,2018-05-08T06:30:00Z,2025-09-21 15:13:56.717949
5744,"Dr. Karni Singh Shooting Range, Delhi - DPCC",India,Unknown Governmental Organization,15510,co µg/m³,co,µg/m³,CO mass,150.0,28.4997315,77.2649067,2018-05-09T11:00:00Z,2025-09-21 15:13:56.717949
5744,"Dr. Karni Singh Shooting Range, Delhi - DPCC",India,Unknown Governmental Organization,15505,no2 µg/m³,no2,µg/m³,NO₂ mass,32.4,28.4997315,77.2649067,2018-05-09T11:00:00Z,2025-09-21 15:13:56.717949
